903,identifiant,lien_permament_portail,isbn,ean,langue_du_document,langue_du_texte_intermediaire,langue_de_l_oeuvre_originale,date_de_publication,langue_des_sous_titres,titre,type_de_document,titre_d_un_auteur_different,titre_parallele,complement_du_titre,premiere_mention_de_responsabilite,mention_de_responsabilite_suivante,numero_de_partie,titre_de_partie,lieu_de_publication,nom_de_l_editeur,indication_specifique_du_type_de_document,autres_caracteristiques_materielles,format,materiel_d_accompagnement,collection,est_publie_avec,est_une_traduction_de,niveau_de_l_ensemble,unite_materielle,partie_composante,dates_auteur,dates_co_auteur,dates_auteur_secondaire,auteur_collectivite_element_d_entree,auteur_collectivite_subdivision,auteur_collectivite_date,co_auteur_collectivite_element_d_entree,co_auteur_collectivite_subdivision,co_auteur_collectivite_date,auteur_secondaire_collectivite_element_d_entree,auteur_secondaire_collectivite_subdivision,auteur_secondaire_collectivite_date,localisation,sous_localisation,nombre_d_objets,code_barre,cote,tomaison,categorie_documentaire,collection0,fonds,note,conservation,etat_physique,etat_de_collection,auteur_complet,co_auteur,auteur_secondaire
655598,RBSVDP0000655598,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000655598,,,['fre'],,,an VII [1798-1799],,"Discours prononcé à Strasbourg, le 1er vendémiaire an VII [22 septembre 1798], jour de la fête anniversaire de la fondation de la République française",['[Texte imprimé]'],,,,"par le Cen Bottin, secrétaire en chef de l'administration centrale du département du Bas-Rhin",,,,Strasbourg,['impr. Levrault'],22 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900318599,603673 (6),,LI,,LIES,Provenance :  donation d'Alfred Frigoult de Liesville (1836-1885) entrée en 1881 à la Bibliothèque historique,,,,"['Bottin, Sébastien']",,
191578,RBSVDP0000191578,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000191578,,,['fre'],,,1833,,Discours prononcé à la distribution des prix du collège de Saint-Junien,,,,,"par M. BOURIAUD aîné,...",,,,Limôges,['M. Ardant'],23 p.,,21 cm,,,,,,,,,,,,,,,,,,,,BAVP,MEZ,1.0,32272900113105,1205,,LI,,,,,,,['Bouriaud'],,
18685,RBSVDP0000018685,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000018685,,,['fre'],,,1910,,Discours de réception à l'Académie du Centre,['[Texte imprimé]'],,,,Lya Berger,"Réponse de M. Tony Bouillet,...",,,,,12 p.,,25 cm,,,,,,,,1877-1941,,,,,,,,,,,,BMD,MAGI,1.0,32272900707535,Broc. M.F. 126,,LI,,,,,,,"['Berger, Lya']","['Bouillet, Tony']",
922661,RBSVDP0000922661,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000922661,,,['fre'],,,an 2 de la Liberté [1790],,Discours de M. Mirabeau l'aîné sur la procédure du Châtelet dans la séance du 2 octobre 1790,['[Texte imprimé]'],,,,,,,,Paris,['impr. de Lejay fils'],16 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP ; BHVP,MABU ; MABU,,32272900534395 ; 32272900534394,7367 ; 956055,,LI ; LI,,COUS,,,,,"['Mirabeau, Honoré-Gabriel Riqueti']",,
675350,RBSVDP0000675350,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000675350,,,"['lat', 'fre']",,,1966,,Discours,['[Texte imprimé]'],,,,Cicéron,Texte établi et traduit par Pierre Wuilleumier... et Anne-Marie Tupet,"tome XIII, 2",Sur la réponse des Haruspices,Paris,['Les Belles Lettres'],83 p.,,in-16,,Collection des Universités de France,,,,,,,,,,,,,,,Association Guillaume Budé,,,BHVP,MABU,1.0,32272900339862,915333 (n?4 tome 13) XIII,XIII,LI,,,,,,,['Cicéron'],"['Wuilleumier', 'Tupet, Pierre', 'Anne-Marie']",
394585,RBSVDP0000394585,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000394585,2-234-00887-5,,['fre'],,,1978,,Dis-moi comment tu vis,,,,,Agatha Christie Mallowan,traduit de l'anglais par Thérèse Lauriol,,,Paris,"['Stock', 'L.C.E']",301 p.,,23 cm,,Elles-mêmes,,,,,,1890-1976,,,,,,,,,,,,BILI,LEC,1.0,32272041610269,4.6 CHR,,LI,DOCU,,1996 12,,,,"['Christie, Agatha']",,
107257,RBSVDP0000107257,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000107257,,,['eng'],,,1979,,Directions,['[Texte imprimé]'],,,"[Exhibition, Washington, Hirshhorn Museum and Sculpture Garden, 14 June-September 3, 1979]",Howard N. Fox,,,,Washington,['Smithsonian institution'],1 vol. (103 p.),ill. en noir et en coul.,22 cm,,,,,,,,,,1946-...,,,,,,,Hirshhorn museum and sculpture garden,,,FOR,MAPL,1.0,32272089235086,CE 5578,,CE,CODI,,,,,,,,"['Fox, Howard N.']"
866109,RBSVDP0000866109,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000866109,,,['fre'],,,1843.,,Dinah Piédefer,['[Texte imprimé]'],,,,par H. de Balzac,,,,Bruxelles,['Alph. Lebègue et Sacré fils'],1 vol. (216 p.),,15 cm,,,,,,,,1799-1850,,,,,,,,,,,,BALZ,RESE,1.0,000000000B1683,R16?Cc252,,LI,FIA,,Couverture conservée.,,,,"['Balzac, Honoré de']",,
378561,RBSVDP0000378561,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000378561,3-89007-134-1,,['ger'],,,2004,,Die oper im 17. jahrhundert,,,,mit 82 notenbeispielen und 46 abbildungen,Silke Leopold,,,,,['Laaber'],342 p.,"ill., mus.",28 cm,,Handbuch der musikalischen Gattungen,,,,,,1948-....,,,,,,,,,,,,MMP,MAGI,1.0,32272077224118,C 2494,,LI,MM50,,cd /,,,,"['Leopold, Silke']",,
292883,RBSVDP0000292883,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000292883,2-213-02035-3,,['fre'],,,1987,,Dictionnaire Napoléon,['[Texte imprimé]'],,,,sous la dir. de Jean Tulard,,,,[Paris],['Fayard'],1 vol. (1767 p.-[16] p. de pl. en coul.),"ill., couv. ill.",25 cm,,,,,,,,,,1933-...,,,,,,,,,,ADP ; BAVP ; BHVP ; BHVP,MAB2 ; LEC ; LEC ; MABU,,32272900222808 ; 32272108610384 ; 32272900367306,8X 993 ; Us A 55 ; 944.05 DIC ; 147819,,LI ; LI ; LI ; LI,,,,,,,,,"['Tulard, Jean']"
484932,RBSVDP0000484932,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000484932,2-02-019002-8,,['fre'],,eng,1994,,Dictionnaire jeunesse de la science,['[Texte imprimé]'],,,2000 mots clés classés par thème,texte de Neil Ardley,trad. [de l'anglais] par Blaise Estienne-Noël,,,Paris,['Seuil'],1 vol. (192 p.),"ill. en noir et en coul., fig.",24 cm,,,,,,,,1937-2004,,,,,,,,,,,,HJH,MAPL,1.0,32272020790918,FDS NOST 503 ARD,,LI,,,nbre de prêts GEAC : 32 ; do / bib 75 Vivienne,,,,"['Ardley, Neil']",,
3049,RBSVDP0000003049,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000003049,,,['ger'],,,1981,,Die Fröste der Freiheit,,,,Aufbruchphantasien,,,,,Frankfurt/Main,['Syndikat'],133 p.,"ill., couv. ill.",22 cm,,,,,,,,1940-....,,,,,,,,,,,,BMD,MAGI,1.0,32272107321686,834 WYS,,LI,,,,JAPI,,,"['Wysocki, Gisela von']",,
894637,RBSVDP0000894637,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000894637,,,['fre'],,,1787,,"Didon, tragédie de M. Le F*** (Lefranc de Pompignan) en 5 actes et en vers, représenté pour la 1ère fois en 1734",['[Texte imprimé]'],,,,,,,,Toulouse,['Broulhiet'],44 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900503435,613119,,LI,,,,,,,"['Lefranc de Pompignan, Jean-Jacques']",,
274919,RBSVDP0000274919,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000274919,,,['fre'],,,1871,,"Dictionnaire topographique du département de l'Aisne, comprenant les noms des lieux anciens et modernes, rédigé...",,,,,,,,,Paris,['Imp. Nat.'],XXXVII-364 p.,,27 cm,,,,,Dictionnaire topographique de la France,,,1819-1905,,,,,,,,,,,,BAVP,MEZ,1.0,32272900204525,2317,,LI,,,,,,,"['Matton, Auguste']",,
631971,RBSVDP0000631971,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000631971,,,['fre'],,,1820-1824,,Dictionnaire historique et critique de Pierre Bayle,['[Texte imprimé]'],,,,,,,,Paris,['Desoer'],20 vol.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900303093,32981,,LI,,COUS,,,,,"['Bayle, Pierre']",,"['Beuchot, A.-J.-Q']"
153689,RBSVDP0000153689,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000153689,,,['fre'],,,1767-1768,,"Dictionnaire raisonné, universel d'histoire naturelle contenant l'histoire des animaux, des végétaux et des minéraux, et celle des corps célestes, des météores et des autres principaux phénomènes de la nature",['[Texte imprimé]'],,,"avec l'histoire des trois règnes, et le détail des usages de leurs productions dans la médecine, dans l'économie domestique et champêtre, et dans les Arts et Métiers,...","par M. Valmont de Bomare,...",,,,,,2 vol.,,8?,,,,,,,,1731-1807,,,,,,,,,,,,FOR ; FOR,RESE ; RESE,,32272091206026 ; 32272091205952,RES 2404 6 ; RES 2404 2,,LI ; LI,COIM ; COIM,,La bibliothèque ne possède que les volumes 2 (C-F) et 6 (S-Z) ; Photocopie interdite ; Photographie interdite ; La bibliothèque ne possède que les volumes 2 (C-F) et 6 (S-Z) ; Photocopie interdite ; Photographie interdite,,,,"['Valmont de Bomare, Jacques-Christophe']",,
116742,RBSVDP0000116742,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000116742,,,['fre'],,,1872,,Dictionnaire pratique du serrurier,['[Texte imprimé]'],,,,"par F. Husson, ...",,,,Paris,['Librairie centrale des arts et manufactures'],1 vol. (107 p.),,17 cm,,,,,,,,1828-19.,,,,,,,,,,,,FOR,MAPL,1.0,32272900066564,NS 47074,,LI,CODI,,,,,,"['Husson, François']",,
220901,RBSVDP0000220901,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000220901,,,['fre'],,,1921,,"Dictionnaire national des communes de France, d'Alsace-Lorraine et d'Algérie,colonies françaises et pays de protectorat...",['[Texte imprimé]'],,,,"par J. Meyrat,...",,,,Paris,['Albin Michel'],1 vol. (1000 p.),,18 cm,,,,,,,,,,,,,,,,,,,,ADP ; BAVP,MAB2 ; 516A,,32272900142620,8X 4165 ; 8721,,LI ; LI,,,,,,,"['Meyrat, J']",,
200118,RBSVDP0000200118,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000200118,2-85608-099-5,,['fre'],,,1997,,Dictionnaire multilingue de l'aménagement du territoire et du développement local,,,,"français, anglais, portugais...",,,,,Paris,['La Maison du dictionnaire'],693 p.,,21 cm,,,,,,,,,,,,,,,,,,,,BAVP ; DVBR,MAST ; LEC,,32272900121573 ; 32262000187672,69744 ; U 710 DIC,,LI ; LI,,,,,,,,,
700250,RBSVDP0000700250,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000700250,,,['fre'],,,1982,,Dictionnaire général du surréalisme et de ses environs,['[Texte imprimé]'],,,,sous la direction d'Adam Biro et de René Passeron,,,,[Paris] ; Fribourg,"['Presses universitaires de France', 'Office du livre']",1 vol. (464 p.),"ill. en noir et en coul., couv. ill. en coul.",28 cm,,,,,,,,,,1941-... ; 1920-2017,,,,,,,,,,BHVP ; FOR,LEC ; LEC,,32272105125444 ; 32272082080836,"703 DIC ; US 700.92""1900-1945""Bir",,LI ; LI,COIM,,,,,,,,"['Biro', 'Passeron, Adam', 'René']"
784702,RBSVDP0000784702,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000784702,2-268-01825-3,,['fre'],,,1994,,DICTIONNAIRE DES MYTHES LITTERAIRES,,,,,sous la dir. du Prof. Pierre Brunel,,,,Monaco ; [Paris],['Éd. du Rocher'],1 vol. (1504 p.),couv. ill. en coul.,24 cm,,,,,,,,,,1939-...,,,,,,,,,,BMD,LEC,1.0,32272900715616,U 803 BRU,,LI,,,U 19783,,,,,,"['Brunel, Pierre']"
269302,RBSVDP0000269302,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000269302,,,['fre'],,,1904-1906,,Dictionnaire-formulaire de la simple police...,,,,,par Gustave Le Poittevin...,,,,Paris,['A. Rousseau'],"2 vol. (XII-584 p., p. 585-1285)",tabl.,22 cm,,,,,,,,,,,,,,,,,,,,BAVP ; BAVP,MEZ ; MEZ,,32272900193529 ; 32272900193528,10166 2 ; 10166 1,2 ; 1,LI ; LI,,,,,,,"['Le Poittevin, Gustave']",,
95430,RBSVDP0000095430,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000095430,,,['fre'],,,1972,,"Dictionnaire des monogrammes, chiffres, lettres initiales, logogryphes, rebus, etc sous lesquels les plus célébres peintres, graveurs et dessinateurs ont dessiné leurs noms...",['[Texte imprimé]'],,,,de M. Christ...,,,,Genève,['Minkoff Reprint'],1 vol. (XXIV-CVI-378 p.),pl. en dépl.,22 cm,,,,,,,,1700-1756,,,,,,,,,,,,FOR,MAGI,1.0,32272082080224,US 702Chr,,LI,COIM,,,,,,"['Christ, Johann Friderich']",,
535775,RBSVDP0000535775,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000535775,2-600-00827-6,9782600008273,['fre'],,,2003,,Dictionnaire des femmes libraires en France (1470-1870),['[Texte imprimé]'],,,,Roméo Arbour,,,,Genève,['Droz'],1 vol. (750 p.),front,24 cm,,Histoire et civilisation du livre,,,,,,1919-2005,,,,,,,,,École pratique des hautes études,Section des sciences historiques et philologiques,,BHVP ; BMD ; CDML,MABU ; LEC ; MEZ,,32272900315031 ; 32272900315030 ; 32272081173541,745205 ; U 070.57 ARB ; U 070.5092 ARB,,LI ; LI ; LI,,,,,,,"['Arbour, Roméo']",,
958366,RBSVDP0000958366,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000958366,,,['fre'],,,1999,,Dictionnaire des couleurs de notre temps. Symbolique et société,['[Texte imprimé]'],,,,Michel Pastoureau,,,,Paris,['Bonneton'],255 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900558133,745018,,LI,,,,,,,"['Pastoureau, Michel']",,
1054125,RBSVDP0001054125,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001054125,,,['fre'],,,1848,,"Dictionnaire démocratique, manuel du citoyen",['[Texte imprimé]'],,,,par Francis Wey,,,,Paris,['Paulin'],496 p. préf. 15 p.,,in 8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900631289,8-BRO-606318,,LI,,LIES,Provenance :  donation d'Alfred Frigoult de Liesville (1836-1885) entrée en 1881 à la Bibliothèque historique,,,,"['Wey, Francis']",,
144129,RBSVDP0000144129,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000144129,,,['fre'],,,1770-1771,,"Dictionnaire d'architecture civile, militaire et navale, antique, ancienne et moderne, et de tous les arts et métiers qui en dépendent dont tous les termes sont exprimés en français, latin, italien, espagnol, anglais et allemand enrichi de cent une planch",['[Texte imprimé]'],,,,"par M. C. F. Roland Le Virloys,...",,,,,,3 vol.,,4?,,,,,,,,,,,,,,,,,,,,FOR ; FOR ; BHVP ; FOR,RESE ; RESE ; MABU ; RESE,,32272093207139 ; 32272093207105 ; 32272900591753 ; 32272093207147,RES 620 3 ; RES 620 2 ; 144656 ; RES 620 1,,LI ; LI ; LI ; LI,COIM ; COIM ; COIM,,Photocopie interdite ; Photographie interdite ; Photocopie interdite ; Photographie interdite ; Photocopie interdite ; Photographie interdite,,,,"['Roland le Virloys, Charles-François']",,
699767,RBSVDP0000699767,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000699767,,,['fre'],,,1977,,Diapason. Catalogue général 1978. Disques et cassettes de musique classique et de textes littéraires,['[Texte imprimé]'],,,,,,,,92100 Boulogne,['Diapason'],404 p.,,in-4?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900367056,143995,,LI,,,,,,,,,
679675,RBSVDP0000679675,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000679675,,,['fre'],,,2003,,Les Diamants de la guillotine,['[Texte imprimé]'],,,,Pierre Combescot,,,,Paris,['R. Laffont'],382 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900344727,745308,,LI,,,,,,,"['Combescot, Pierre']",,
1023721,RBSVDP0001023721,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001023721,,,['fre'],,,1885,,Reconstruction de la Sorbonne,['[Texte imprimé]'],,,,(Signé Salmon),,,,Paris,['F. Salmon'],29 p.,,in-16?,,Souvenirs Historiques du Vieux Paris,,,,,,,,,,,,,,,,,,BHVP ; BHVP,MABU ; MABU,,32272900597645 ; 32272900597646,27076 ; 907954,,LI ; LI,,,Dédicace manuscrite de l'auteur ; Dédicace manuscrite de l'auteur,,,,"['Salmon, F']",,
788807,RBSVDP0000788807,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000788807,0-921881-51-7,,['eng'],,,1999,,RECLAIMING THE FUTURE,,,,women's strategies for the 21th Century,ed. by Somer Brodribb,,,,Charlottetown,['Gynergy books'],1 vol. (292 p.),couv. ill. en coul.,22 cm,,,,,,,,,,1954-...,,,,,,,,,,BMD,MAGI,1.0,32272900718608,8? 14034,,LI,,,,,,,,,"['BRODRIBB, Somer']"
221799,RBSVDP0000221799,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000221799,2-84109-317-4,,['fre'],,,2001,,Récits de vie,,,,,Jacques Mondoloni,,,,Pantin [93500],['Le Temps des Cerises'],171 p.,"ill., couv. ill.",20 cm,,,,,,,,,,,,,,,,,,,,BAVP,MAST,1.0,32272900143736,78203,,LI,,,,,,,"['Mondoloni, Jacques']",,
972991,RBSVDP0000972991,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000972991,,,['fre'],,,1841,,"Recherches sur les Dendrophores et sur les corporations romaines en général, pour seroir à l'explication d'un bas-relief trouvé à Bordeaux",['[Texte imprimé]'],,,,"par J. Rabanis,...",,,,Bordeaux,['H. Faye impr.'],72 p.,pl.,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900574766,125178,,LI,,,,,,,"['Rabanis, J']",,
116759,RBSVDP0000116759,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000116759,,,['fre'],,,1993,,Recherches sur les ateliers de potiers de la Gaule centrale,['[Texte imprimé]'],,,,Marie-Hélène Husson et Christine Marinier,,Tome VI ; fascicule premier,,Gonfaron,"[""Association française d'archéologie métropolitaine""]",1 vol. (76 p.),"ill., couv. ill.",30 cm,,Recherches sur les ateliers de potiers de la Gaule centrale ; Sites,,,,,,,,,,,,,,,,,,FOR,MAPL,1.0,32272077701057,NS 35728 6 1,,LI,CODI,,,,,,"['Husson, Marie-Hélène']","['Marinier, Christine']",
632588,RBSVDP0000632588,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000632588,,,['fre'],,,1989,,Recherches sur l'origine du blason et en particulier sur la fleur de lis,['[Texte imprimé]'],,,,Adalbert de Beaumont,Présentation de Jean-Marie Auzanneau,,,Puiseaux,['Pardès'],XXII-125 p.,ill.,in-8?,,Sinople,,,,,,1809-1869,,,,,,,,,,,,BHVP,MABU,1.0,32272900303746,738285,,LI,,,,,,,"['Beaumont, Adalbert de']",,"['Auzanneau, Jean-Marie']"
898784,RBSVDP0000898784,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000898784,,,['fre'],,,1814,,"Recherches historiques sur la navigation de la Seine, depuis la mer jusqu'à Paris, avec l'exposé des moyens de perfectionner cette navigation, d'après les expériences faites sur ce fleuve...",['[Texte imprimé]'],,,,"par J.-B.-D. Lesueur,...",,,,Paris,['impr. de A. Belin'],9 p.,,in-4?,,Prospectus,,,,,,1750-1819,,,,,,,,,,,,BHVP,MABU,1.0,32272900508007,103706,,LI,,,,,,,"['Lesueur, Jean-Baptiste-Denis']",,
672982,RBSVDP0000672982,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000672982,,,['fre'],,,1831,,Recherches historiques par M. F. Chatelain sur la bibliothèque d'Alexandrie et sur son incendie attribué faussement au calife Omar...,['[Texte imprimé]'],,,,,,,,Bordeaux,['impr. de Duviella'],15 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900337268,8-BRO-606356 (n?7),,LI,,LIES,Provenance :  donation d'Alfred Frigoult de Liesville (1836-1885) entrée en 1881 à la Bibliothèque historique,,,,"['Chatelain, Jean-Baptiste-François-Ernest']",,
459315,RBSVDP0000459315,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000459315,2-259-19685-3,,['fre'],,,2003,,Recherchée,,,,,Karin Alvtegen,trad. du suédois par Philippe Bouquet,,,Paris,['Plon'],270 p.,couv. ill. en coul.,23 cm,,,,,,,,1965-...,,,,,,,,,,,,BILI,MABU,1.0,32272056848861,ALV,,LI,FIA,,2003 11,,,,"['Alvtegen, Karin']",,
829745,RBSVDP0000829745,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000829745,,,['fre'],,,1981,,Réalisation,['[Image fixe]'],,,"[affiche] ; Cinoc... Murviel, Occitanie",Alain Le Quernec,,,,Douarnenez,['[Atelier] Kan ar mor'],1 est. (affiche),"sérigraphie, en coul.",79 x 59 cm,,,,,,,,1944-...,,,,,,,,,,,,FOR,RESE,1.0,32272900444726,AF 196822 MF,MF,AF,,,Consultable uniquement sur diapositive,,,,"['Le Quernec, Alain']",,
975281,RBSVDP0000975281,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000975281,,,['fre'],,,1612,,La Réception faicte dans le Louvre à Monsieur le Duc de Pastrana ambassadeur extraordinaire de Sa Majesté catholique pour l'accomplissement des heureuses alliances de France et d'Espagne,['[Texte imprimé]'],,,,,,,,Paris,['Jean Nigaut'],16 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,RESE,1.0,32272900577374,RESERVE 551203,,LI,,,Peut-être l'exemplaire offert par Emile Zola à la bibliothèque le 31 mars 1892 (n? d'entrée 22622),,,,,,
343076,RBSVDP0000343076,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000343076,,,['bil'],,,1995,,Reality,['[Enregistrement sonore]'],,,,Solo Jah Gunt,,,,,['Lusafrica'],1 cassette ou 1 compact,,,1 feuillet,,,,,,,,,,,,,,,,,,,MMP,SON,1.0,32272017138618,N 15893,,CD,,,1996 03,,,,,,['Solo Jah gunt']
92614,RBSVDP0000092614,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000092614,2-7377-0111-2,,['fre'],,,1988,,Nord-Pas-de-Calais,['[Texte imprimé]'],,,,"par Jean Cuisenier, Henri Raulin, François Calame",,,,Lyon,['La Manufacture'],1 vol. (217 p. ),ill.,30 cm,,L'architecture rurale française,,,,,,,1918-2013 ; 1927-2017,,,,,,,,,,,FOR,MAPL,1.0,32272900054566,NS 20650 19,,LI,CODI,,,,,,"['Calame, François']","['Raulin', 'Cuisenier, Henri', 'Jean']",
314653,RBSVDP0000314653,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000314653,,,['fre'],,,[1948],,Rapport sur le premier semestre d'application en France du programme de relèvement européen (ERP),,,,,,,,,Paris,"[""l'Aide américaine à la France""]",90 p.,,(27 x 21),,,,,,,,,,,France,Comité interministériel pour les questions de coopération économique européenne,,,,,,,,BAVP,GAL,1.0,32272900242956,Br 346 (bis),,LI,,,,,,,,,
257840,RBSVDP0000257840,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000257840,,,['fre'],,,1982,,Rapports entre le désarmement et le développement,,,,,"Nations-Unies, Département des affaires politiques et des affaires du conseil de sécurité, Centre pour le désarmement, rapport du Secrétaire général",,,,New-York,['Nations Unies'],VIII-214 p.,graph.,29 cm,,Série d'études,,,,,,,,,Centre des Nations Unies pour le désarmement,,,,,,,,,BAVP,516A,1.0,32272900180306,200449,,LI,,,,,,,,,
186225,RBSVDP0000186225,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000186225,,,['fre'],,,[date de publication inconnue],,Rapports entre industriels et commerçants : une vue européenne,,,,,Melchior d'Aramon ; Patrick A. Messerlin,,,,Paris,['Institut La Boétie'],39 p.,,21 cm,,,,,,,,,,,,,,,,,,,,BAVP,GAL,1.0,32272900107656,Br 14497,,LI,,,,,,,"[""Aramon, Melchior d'""]","['Messerlin, Patrick A.']",
1036976,RBSVDP0001036976,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001036976,,,['fre'],,,[date de publication inconnue],,"Rapport sur les troubles de Saint-Domingue, fait à l'assemblée nationale, par Charles Tarbé, député de la Seine-Inférieure, au nom du comité colonial, le 10 janvier 1792 ; Imprimé par ordre de l'assemblée nationale",['[Texte imprimé]'],,,,,,Seconde partie,,Paris,['Impr. nat.'],40 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900612358,958675 2,2,LI,,,,,,,"['Tarbé, Charles']",,
19879,RBSVDP0000019879,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000019879,,,['fre'],,,1913,,Rapport sur les subventions aux oeuvres philanthropiques,,,,,,,,,Paris,['Conseil Municipal'],287 p.,,4?,,,,,,,,,,,,,,,,,,,,BMD,MABU,1.0,32272900708130,362 AUC mi,,LI,,,,,,,"['Aucoc, Louis']",,
1757927,RBSVDP0001757927,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001757927,,,['fre'],,,impr. 1990,,Yvonne Jean-Haffen,['[Texte imprimé]'],,,,Denise Delouche,,,,Dinan,['Le Pays de Dinan'],1 vol. (31 p.),"ill. en noir et en coul., couv. ill. en coul.",24 cm,,,,,,,,1933-...,,,,,,,,,,,,BMD,MAGI,1.0,32272900790878,Broc MF 1488,,LI,,,,,,,"['Delouche, Denise']",,
1769042,RBSVDP0001769042,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001769042,9789197821322,9789197821322,['fre'],,,DL 2012,,"Yssingeaux, la révolte des Lejaby",['[Texte imprimé]'],,,,[publié par les Éditions du Roure],,,,Polignac (Haute-Loire),['Éd. du Roure'],1 vol. (32 p.),"ill. en coul., couv. ill. en coul.",23 cm,,,,,,,,,,,,,,,,,Editions du Roure,,,BAVP,M512,1.0,32272900795074,98671,,LI,,,,,,,,,
